id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1525,HU_H_Demand,2050,2,13,13,-19804.893071349525
1526,HU_H_Demand,2050,2,14,14,6601.631023783175
1527,HU_H_Demand,2050,2,15,15,6601.631023783175
1528,HU_H_Demand,2050,2,16,16,6601.631023783175
1529,HU_H_Demand,2050,2,17,17,-13731.392529469002
1530,HU_H_Demand,2050,2,18,18,6601.631023783175
1531,HU_H_Demand,2050,2,19,19,6601.631023783175
1532,HU_H_Demand,2050,2,20,20,6601.631023783175
1533,HU_H_Demand,2050,2,21,21,-13731.392529469002
1534,HU_H_Demand,2050,2,22,22,6601.631023783175
1535,HU_H_Demand,2050,2,23,23,6601.631023783175
1536,HU_H_Demand,2050,2,24,24,6601.631023783175
1537,HU_H_Demand,2050,3,1,1,-14042.386383672807
1538,HU_H_Demand,2050,3,2,2,6751.147299842695
1539,HU_H_Demand,2050,3,3,3,6751.147299842695
1540,HU_H_Demand,2050,3,4,4,6751.147299842695
1541,HU_H_Demand,2050,3,5,5,-14042.386383672807
1542,HU_H_Demand,2050,3,6,6,6751.147299842695
1543,HU_H_Demand,2050,3,7,7,6751.147299842695
1544,HU_H_Demand,2050,3,8,8,6751.147299842695
1545,HU_H_Demand,2050,3,9,9,-20253.441899528087
1546,HU_H_Demand,2050,3,10,10,6751.147299842695
1547,HU_H_Demand,2050,3,11,11,6751.147299842695
1548,HU_H_Demand,2050,3,12,12,6751.147299842695
1549,HU_H_Demand,2050,3,13,13,-20253.441899528087
1550,HU_H_Demand,2050,3,14,14,6751.147299842695
1551,HU_H_Demand,2050,3,15,15,6751.147299842695
1552,HU_H_Demand,2050,3,16,16,6751.147299842695
1553,HU_H_Demand,2050,3,17,17,-14042.386383672807
1554,HU_H_Demand,2050,3,18,18,6751.147299842695
1555,HU_H_Demand,2050,3,19,19,6751.147299842695
1556,HU_H_Demand,2050,3,20,20,6751.147299842695
1557,HU_H_Demand,2050,3,21,21,-14042.386383672807
1558,HU_H_Demand,2050,3,22,22,6751.147299842695
1559,HU_H_Demand,2050,3,23,23,6751.147299842695
1560,HU_H_Demand,2050,3,24,24,6751.147299842695
1561,IE_E_Demand,2050,1,1,2,-0.0
1562,IE_E_Demand,2050,1,3,4,-0.0
1563,IE_E_Demand,2050,1,5,6,-0.0
1564,IE_E_Demand,2050,1,7,8,-0.0
1565,IE_E_Demand,2050,1,9,10,-0.0
1566,IE_E_Demand,2050,1,11,12,-0.0
1567,IE_E_Demand,2050,1,13,14,-0.0
1568,IE_E_Demand,2050,1,15,16,-0.0
1569,IE_E_Demand,2050,1,17,18,-0.0
1570,IE_E_Demand,2050,1,19,20,-0.0
1571,IE_E_Demand,2050,1,21,22,-0.0
1572,IE_E_Demand,2050,1,23,24,-0.0
1573,IE_E_Demand,2050,2,1,2,-0.0
1574,IE_E_Demand,2050,2,3,4,-0.0
1575,IE_E_Demand,2050,2,5,6,-0.0
1576,IE_E_Demand,2050,2,7,8,-0.0
1577,IE_E_Demand,2050,2,9,10,-0.0
1578,IE_E_Demand,2050,2,11,12,-0.0
1579,IE_E_Demand,2050,2,13,14,-0.0
1580,IE_E_Demand,2050,2,15,16,-0.0
1581,IE_E_Demand,2050,2,17,18,-0.0
1582,IE_E_Demand,2050,2,19,20,-0.0
1583,IE_E_Demand,2050,2,21,22,-0.0
1584,IE_E_Demand,2050,2,23,24,-0.0
1585,IE_E_Demand,2050,3,1,2,-0.0
1586,IE_E_Demand,2050,3,3,4,-0.0
1587,IE_E_Demand,2050,3,5,6,-0.0
1588,IE_E_Demand,2050,3,7,8,-0.0
1589,IE_E_Demand,2050,3,9,10,-0.0
1590,IE_E_Demand,2050,3,11,12,-0.0
1591,IE_E_Demand,2050,3,13,14,-0.0
1592,IE_E_Demand,2050,3,15,16,-0.0
1593,IE_E_Demand,2050,3,17,18,-0.0
1594,IE_E_Demand,2050,3,19,20,-0.0
1595,IE_E_Demand,2050,3,21,22,-0.0
1596,IE_E_Demand,2050,3,23,24,-0.0
1597,IE_H_Demand,2050,1,1,1,-4897.221676374132
1598,IE_H_Demand,2050,1,2,2,4897.221676374132
1599,IE_H_Demand,2050,1,3,3,-4897.221676374132
1600,IE_H_Demand,2050,1,4,4,4897.221676374132
1601,IE_H_Demand,2050,1,5,5,-4897.221676374132
1602,IE_H_Demand,2050,1,6,6,4897.221676374132
1603,IE_H_Demand,2050,1,7,7,-4897.221676374132
1604,IE_H_Demand,2050,1,8,8,4897.221676374132
1605,IE_H_Demand,2050,1,9,9,-4897.221676374132
1606,IE_H_Demand,2050,1,10,10,4897.221676374132
1607,IE_H_Demand,2050,1,11,11,-4897.221676374132
1608,IE_H_Demand,2050,1,12,12,4897.221676374132
1609,IE_H_Demand,2050,1,13,13,-4897.221676374132
1610,IE_H_Demand,2050,1,14,14,4897.221676374132
1611,IE_H_Demand,2050,1,15,15,-4897.221676374132
1612,IE_H_Demand,2050,1,16,16,4897.221676374132
1613,IE_H_Demand,2050,1,17,17,-4897.221676374132
1614,IE_H_Demand,2050,1,18,18,4897.221676374132
1615,IE_H_Demand,2050,1,19,19,-4897.221676374132
1616,IE_H_Demand,2050,1,20,20,4897.221676374132
1617,IE_H_Demand,2050,1,21,21,-4897.221676374132
1618,IE_H_Demand,2050,1,22,22,4897.221676374132
1619,IE_H_Demand,2050,1,23,23,-4897.221676374132
1620,IE_H_Demand,2050,1,24,24,4897.221676374132
1621,IE_H_Demand,2050,2,1,1,-6601.631023783175
1622,IE_H_Demand,2050,2,2,2,6601.631023783175
1623,IE_H_Demand,2050,2,3,3,-6601.631023783175
1624,IE_H_Demand,2050,2,4,4,6601.631023783175
1625,IE_H_Demand,2050,2,5,5,-6601.631023783175
1626,IE_H_Demand,2050,2,6,6,6601.631023783175
1627,IE_H_Demand,2050,2,7,7,-6601.631023783175
1628,IE_H_Demand,2050,2,8,8,6601.631023783175
1629,IE_H_Demand,2050,2,9,9,-6601.631023783175
1630,IE_H_Demand,2050,2,10,10,6601.631023783175
1631,IE_H_Demand,2050,2,11,11,-6601.631023783175
1632,IE_H_Demand,2050,2,12,12,6601.631023783175
1633,IE_H_Demand,2050,2,13,13,-6601.631023783175
1634,IE_H_Demand,2050,2,14,14,6601.631023783175
1635,IE_H_Demand,2050,2,15,15,-6601.631023783175
1636,IE_H_Demand,2050,2,16,16,6601.631023783175
1637,IE_H_Demand,2050,2,17,17,-6601.631023783175
1638,IE_H_Demand,2050,2,18,18,6601.631023783175
1639,IE_H_Demand,2050,2,19,19,-6601.631023783175
1640,IE_H_Demand,2050,2,20,20,6601.631023783175
1641,IE_H_Demand,2050,2,21,21,-6601.631023783175
1642,IE_H_Demand,2050,2,22,22,6601.631023783175
1643,IE_H_Demand,2050,2,23,23,-6601.631023783175
1644,IE_H_Demand,2050,2,24,24,6601.631023783175
1645,IE_H_Demand,2050,3,1,1,-6751.147299842695
1646,IE_H_Demand,2050,3,2,2,6751.147299842695
1647,IE_H_Demand,2050,3,3,3,-6751.147299842695
1648,IE_H_Demand,2050,3,4,4,6751.147299842695
1649,IE_H_Demand,2050,3,5,5,-6751.147299842695
1650,IE_H_Demand,2050,3,6,6,6751.147299842695
1651,IE_H_Demand,2050,3,7,7,-6751.147299842695
1652,IE_H_Demand,2050,3,8,8,6751.147299842695
1653,IE_H_Demand,2050,3,9,9,-6751.147299842695
1654,IE_H_Demand,2050,3,10,10,6751.147299842695
1655,IE_H_Demand,2050,3,11,11,-6751.147299842695
1656,IE_H_Demand,2050,3,12,12,6751.147299842695
1657,IE_H_Demand,2050,3,13,13,-6751.147299842695
1658,IE_H_Demand,2050,3,14,14,6751.147299842695
1659,IE_H_Demand,2050,3,15,15,-6751.147299842695
1660,IE_H_Demand,2050,3,16,16,6751.147299842695
1661,IE_H_Demand,2050,3,17,17,-6751.147299842695
1662,IE_H_Demand,2050,3,18,18,6751.147299842695
1663,IE_H_Demand,2050,3,19,19,-6751.147299842695
1664,IE_H_Demand,2050,3,20,20,6751.147299842695
1665,IE_H_Demand,2050,3,21,21,-6751.147299842695
1666,IE_H_Demand,2050,3,22,22,6751.147299842695
1667,IE_H_Demand,2050,3,23,23,-6751.147299842695
1668,IE_H_Demand,2050,3,24,24,6751.147299842695
1669,IT_E_Demand,2050,1,1,4,-0.0
1670,IT_E_Demand,2050,1,5,8,-0.0
1671,IT_E_Demand,2050,1,9,12,-0.0
1672,IT_E_Demand,2050,1,13,16,-0.0
1673,IT_E_Demand,2050,1,17,20,-0.0
1674,IT_E_Demand,2050,1,21,24,-0.0
1675,IT_E_Demand,2050,2,1,4,-0.0
1676,IT_E_Demand,2050,2,5,8,-0.0
1677,IT_E_Demand,2050,2,9,12,-0.0
1678,IT_E_Demand,2050,2,13,16,-0.0
1679,IT_E_Demand,2050,2,17,20,-0.0
1680,IT_E_Demand,2050,2,21,24,-0.0
1681,IT_E_Demand,2050,3,1,4,-0.0
1682,IT_E_Demand,2050,3,5,8,-0.0
1683,IT_E_Demand,2050,3,9,12,-0.0
1684,IT_E_Demand,2050,3,13,16,-0.0
1685,IT_E_Demand,2050,3,17,20,-0.0
1686,IT_E_Demand,2050,3,21,24,-0.0
1687,IT_H_Demand,2050,1,1,1,-14691.665029122396
1688,IT_H_Demand,2050,1,2,2,4897.221676374132
1689,IT_H_Demand,2050,1,3,3,4897.221676374132
1690,IT_H_Demand,2050,1,4,4,4897.221676374132
1691,IT_H_Demand,2050,1,5,5,-14691.665029122396
1692,IT_H_Demand,2050,1,6,6,4897.221676374132
1693,IT_H_Demand,2050,1,7,7,4897.221676374132
1694,IT_H_Demand,2050,1,8,8,4897.221676374132
1695,IT_H_Demand,2050,1,9,9,-14691.665029122396
1696,IT_H_Demand,2050,1,10,10,4897.221676374132
1697,IT_H_Demand,2050,1,11,11,4897.221676374132
1698,IT_H_Demand,2050,1,12,12,4897.221676374132
1699,IT_H_Demand,2050,1,13,13,-14691.665029122396
1700,IT_H_Demand,2050,1,14,14,4897.221676374132
1701,IT_H_Demand,2050,1,15,15,4897.221676374132
1702,IT_H_Demand,2050,1,16,16,4897.221676374132
1703,IT_H_Demand,2050,1,17,17,-14691.665029122396
1704,IT_H_Demand,2050,1,18,18,4897.221676374132
1705,IT_H_Demand,2050,1,19,19,4897.221676374132
1706,IT_H_Demand,2050,1,20,20,4897.221676374132
1707,IT_H_Demand,2050,1,21,21,-14691.665029122396
1708,IT_H_Demand,2050,1,22,22,4897.221676374132
1709,IT_H_Demand,2050,1,23,23,4897.221676374132
1710,IT_H_Demand,2050,1,24,24,4897.221676374132
1711,IT_H_Demand,2050,2,1,1,-19804.893071349525
1712,IT_H_Demand,2050,2,2,2,6601.631023783175
1713,IT_H_Demand,2050,2,3,3,6601.631023783175
1714,IT_H_Demand,2050,2,4,4,6601.631023783175
1715,IT_H_Demand,2050,2,5,5,-19804.893071349525
1716,IT_H_Demand,2050,2,6,6,6601.631023783175
1717,IT_H_Demand,2050,2,7,7,6601.631023783175
1718,IT_H_Demand,2050,2,8,8,6601.631023783175
1719,IT_H_Demand,2050,2,9,9,-19804.893071349525
1720,IT_H_Demand,2050,2,10,10,6601.631023783175
1721,IT_H_Demand,2050,2,11,11,6601.631023783175
1722,IT_H_Demand,2050,2,12,12,6601.631023783175
1723,IT_H_Demand,2050,2,13,13,-19804.893071349525
1724,IT_H_Demand,2050,2,14,14,6601.631023783175
1725,IT_H_Demand,2050,2,15,15,6601.631023783175
1726,IT_H_Demand,2050,2,16,16,6601.631023783175
1727,IT_H_Demand,2050,2,17,17,-19804.893071349525
1728,IT_H_Demand,2050,2,18,18,6601.631023783175
1729,IT_H_Demand,2050,2,19,19,6601.631023783175
1730,IT_H_Demand,2050,2,20,20,6601.631023783175
1731,IT_H_Demand,2050,2,21,21,-19804.893071349525
1732,IT_H_Demand,2050,2,22,22,6601.631023783175
1733,IT_H_Demand,2050,2,23,23,6601.631023783175
1734,IT_H_Demand,2050,2,24,24,6601.631023783175
1735,IT_H_Demand,2050,3,1,1,-20253.441899528087
1736,IT_H_Demand,2050,3,2,2,6751.147299842695
1737,IT_H_Demand,2050,3,3,3,6751.147299842695
1738,IT_H_Demand,2050,3,4,4,6751.147299842695
1739,IT_H_Demand,2050,3,5,5,-20253.441899528087
1740,IT_H_Demand,2050,3,6,6,6751.147299842695
1741,IT_H_Demand,2050,3,7,7,6751.147299842695
1742,IT_H_Demand,2050,3,8,8,6751.147299842695
1743,IT_H_Demand,2050,3,9,9,-20253.441899528087
1744,IT_H_Demand,2050,3,10,10,6751.147299842695
1745,IT_H_Demand,2050,3,11,11,6751.147299842695
1746,IT_H_Demand,2050,3,12,12,6751.147299842695
1747,IT_H_Demand,2050,3,13,13,-20253.441899528087
1748,IT_H_Demand,2050,3,14,14,6751.147299842695
1749,IT_H_Demand,2050,3,15,15,6751.147299842695
1750,IT_H_Demand,2050,3,16,16,6751.147299842695
1751,IT_H_Demand,2050,3,17,17,-20253.441899528087
1752,IT_H_Demand,2050,3,18,18,6751.147299842695
1753,IT_H_Demand,2050,3,19,19,6751.147299842695
1754,IT_H_Demand,2050,3,20,20,6751.147299842695
1755,IT_H_Demand,2050,3,21,21,-20253.441899528087
1756,IT_H_Demand,2050,3,22,22,6751.147299842695
1757,IT_H_Demand,2050,3,23,23,6751.147299842695
1758,IT_H_Demand,2050,3,24,24,6751.147299842695
1759,LT_E_Demand,2050,1,1,4,-0.0
1760,LT_E_Demand,2050,1,5,8,-0.0
1761,LT_E_Demand,2050,1,9,12,-0.0
1762,LT_E_Demand,2050,1,13,16,-0.0
1763,LT_E_Demand,2050,1,17,20,-0.0
1764,LT_E_Demand,2050,1,21,24,-0.0
1765,LT_E_Demand,2050,2,1,4,-0.0
1766,LT_E_Demand,2050,2,5,8,-0.0
1767,LT_E_Demand,2050,2,9,12,-0.0
1768,LT_E_Demand,2050,2,13,16,-0.0
1769,LT_E_Demand,2050,2,17,20,-0.0
1770,LT_E_Demand,2050,2,21,24,-0.0
1771,LT_E_Demand,2050,3,1,4,-0.0
1772,LT_E_Demand,2050,3,5,8,-0.0
1773,LT_E_Demand,2050,3,9,12,-0.0
1774,LT_E_Demand,2050,3,13,16,-0.0
1775,LT_E_Demand,2050,3,17,20,-0.0
1776,LT_E_Demand,2050,3,21,24,-0.0
1777,LT_H_Demand,2050,1,1,1,-14691.665029122396
1778,LT_H_Demand,2050,1,2,2,4897.221676374132
1779,LT_H_Demand,2050,1,3,3,4897.221676374132
1780,LT_H_Demand,2050,1,4,4,4897.221676374132
1781,LT_H_Demand,2050,1,5,5,-14691.665029122396
1782,LT_H_Demand,2050,1,6,6,4897.221676374132
1783,LT_H_Demand,2050,1,7,7,4897.221676374132
1784,LT_H_Demand,2050,1,8,8,4897.221676374132
1785,LT_H_Demand,2050,1,9,9,-14691.665029122396
1786,LT_H_Demand,2050,1,10,10,4897.221676374132
1787,LT_H_Demand,2050,1,11,11,4897.221676374132
1788,LT_H_Demand,2050,1,12,12,4897.221676374132
1789,LT_H_Demand,2050,1,13,13,-14691.665029122396
1790,LT_H_Demand,2050,1,14,14,4897.221676374132
1791,LT_H_Demand,2050,1,15,15,4897.221676374132
1792,LT_H_Demand,2050,1,16,16,4897.221676374132
1793,LT_H_Demand,2050,1,17,17,-14691.665029122396
1794,LT_H_Demand,2050,1,18,18,4897.221676374132
1795,LT_H_Demand,2050,1,19,19,4897.221676374132
1796,LT_H_Demand,2050,1,20,20,4897.221676374132
1797,LT_H_Demand,2050,1,21,21,-14691.665029122396
1798,LT_H_Demand,2050,1,22,22,4897.221676374132
1799,LT_H_Demand,2050,1,23,23,4897.221676374132
1800,LT_H_Demand,2050,1,24,24,4897.221676374132
1801,LT_H_Demand,2050,2,1,1,-19804.893071349525
1802,LT_H_Demand,2050,2,2,2,6601.631023783175
1803,LT_H_Demand,2050,2,3,3,6601.631023783175
1804,LT_H_Demand,2050,2,4,4,6601.631023783175
1805,LT_H_Demand,2050,2,5,5,-19804.893071349525
1806,LT_H_Demand,2050,2,6,6,6601.631023783175
1807,LT_H_Demand,2050,2,7,7,6601.631023783175
1808,LT_H_Demand,2050,2,8,8,6601.631023783175
1809,LT_H_Demand,2050,2,9,9,-19804.893071349525
1810,LT_H_Demand,2050,2,10,10,6601.631023783175
1811,LT_H_Demand,2050,2,11,11,6601.631023783175
1812,LT_H_Demand,2050,2,12,12,6601.631023783175
1813,LT_H_Demand,2050,2,13,13,-19804.893071349525
1814,LT_H_Demand,2050,2,14,14,6601.631023783175
1815,LT_H_Demand,2050,2,15,15,6601.631023783175
1816,LT_H_Demand,2050,2,16,16,6601.631023783175
1817,LT_H_Demand,2050,2,17,17,-19804.893071349525
1818,LT_H_Demand,2050,2,18,18,6601.631023783175
1819,LT_H_Demand,2050,2,19,19,6601.631023783175
1820,LT_H_Demand,2050,2,20,20,6601.631023783175
1821,LT_H_Demand,2050,2,21,21,-19804.893071349525
1822,LT_H_Demand,2050,2,22,22,6601.631023783175
1823,LT_H_Demand,2050,2,23,23,6601.631023783175
1824,LT_H_Demand,2050,2,24,24,6601.631023783175
1825,LT_H_Demand,2050,3,1,1,-20253.441899528087
1826,LT_H_Demand,2050,3,2,2,6751.147299842695
1827,LT_H_Demand,2050,3,3,3,6751.147299842695
1828,LT_H_Demand,2050,3,4,4,6751.147299842695
1829,LT_H_Demand,2050,3,5,5,-20253.441899528087
1830,LT_H_Demand,2050,3,6,6,6751.147299842695
1831,LT_H_Demand,2050,3,7,7,6751.147299842695
1832,LT_H_Demand,2050,3,8,8,6751.147299842695
1833,LT_H_Demand,2050,3,9,9,-20253.441899528087
1834,LT_H_Demand,2050,3,10,10,6751.147299842695
1835,LT_H_Demand,2050,3,11,11,6751.147299842695
1836,LT_H_Demand,2050,3,12,12,6751.147299842695
1837,LT_H_Demand,2050,3,13,13,-20253.441899528087
1838,LT_H_Demand,2050,3,14,14,6751.147299842695
1839,LT_H_Demand,2050,3,15,15,6751.147299842695
1840,LT_H_Demand,2050,3,16,16,6751.147299842695
1841,LT_H_Demand,2050,3,17,17,-20253.441899528087
1842,LT_H_Demand,2050,3,18,18,6751.147299842695
1843,LT_H_Demand,2050,3,19,19,6751.147299842695
1844,LT_H_Demand,2050,3,20,20,6751.147299842695
1845,LT_H_Demand,2050,3,21,21,-20253.441899528087
1846,LT_H_Demand,2050,3,22,22,6751.147299842695
1847,LT_H_Demand,2050,3,23,23,6751.147299842695
1848,LT_H_Demand,2050,3,24,24,6751.147299842695
1849,LU_E_Demand,2050,1,1,4,-0.0
1850,LU_E_Demand,2050,1,5,8,-0.0
1851,LU_E_Demand,2050,1,9,12,-0.0
1852,LU_E_Demand,2050,1,13,16,-0.0
1853,LU_E_Demand,2050,1,17,20,-0.0
1854,LU_E_Demand,2050,1,21,24,-0.0
1855,LU_E_Demand,2050,2,1,4,-0.0
1856,LU_E_Demand,2050,2,5,8,-0.0
1857,LU_E_Demand,2050,2,9,12,-0.0
1858,LU_E_Demand,2050,2,13,16,-0.0
1859,LU_E_Demand,2050,2,17,20,-0.0
1860,LU_E_Demand,2050,2,21,24,-0.0
1861,LU_E_Demand,2050,3,1,4,-0.0
1862,LU_E_Demand,2050,3,5,8,-0.0
1863,LU_E_Demand,2050,3,9,12,-0.0
1864,LU_E_Demand,2050,3,13,16,-0.0
1865,LU_E_Demand,2050,3,17,20,-0.0
1866,LU_E_Demand,2050,3,21,24,-0.0
1867,LU_H_Demand,2050,1,1,1,-14691.665029122396
1868,LU_H_Demand,2050,1,2,2,4897.221676374132
1869,LU_H_Demand,2050,1,3,3,4897.221676374132
1870,LU_H_Demand,2050,1,4,4,4897.221676374132
1871,LU_H_Demand,2050,1,5,5,-14691.665029122396
1872,LU_H_Demand,2050,1,6,6,4897.221676374132
1873,LU_H_Demand,2050,1,7,7,4897.221676374132
1874,LU_H_Demand,2050,1,8,8,4897.221676374132
1875,LU_H_Demand,2050,1,9,9,-14691.665029122396
1876,LU_H_Demand,2050,1,10,10,4897.221676374132
1877,LU_H_Demand,2050,1,11,11,4897.221676374132
1878,LU_H_Demand,2050,1,12,12,4897.221676374132
1879,LU_H_Demand,2050,1,13,13,-14691.665029122396
1880,LU_H_Demand,2050,1,14,14,4897.221676374132
1881,LU_H_Demand,2050,1,15,15,4897.221676374132
1882,LU_H_Demand,2050,1,16,16,4897.221676374132
1883,LU_H_Demand,2050,1,17,17,-14691.665029122396
1884,LU_H_Demand,2050,1,18,18,4897.221676374132
1885,LU_H_Demand,2050,1,19,19,4897.221676374132
1886,LU_H_Demand,2050,1,20,20,4897.221676374132
1887,LU_H_Demand,2050,1,21,21,-14691.665029122396
1888,LU_H_Demand,2050,1,22,22,4897.221676374132
1889,LU_H_Demand,2050,1,23,23,4897.221676374132
1890,LU_H_Demand,2050,1,24,24,4897.221676374132
1891,LU_H_Demand,2050,2,1,1,-19804.893071349525
1892,LU_H_Demand,2050,2,2,2,6601.631023783175
1893,LU_H_Demand,2050,2,3,3,6601.631023783175
1894,LU_H_Demand,2050,2,4,4,6601.631023783175
1895,LU_H_Demand,2050,2,5,5,-19804.893071349525
1896,LU_H_Demand,2050,2,6,6,6601.631023783175
1897,LU_H_Demand,2050,2,7,7,6601.631023783175
1898,LU_H_Demand,2050,2,8,8,6601.631023783175
1899,LU_H_Demand,2050,2,9,9,-19804.893071349525
1900,LU_H_Demand,2050,2,10,10,6601.631023783175
1901,LU_H_Demand,2050,2,11,11,6601.631023783175
1902,LU_H_Demand,2050,2,12,12,6601.631023783175
1903,LU_H_Demand,2050,2,13,13,-19804.893071349525
1904,LU_H_Demand,2050,2,14,14,6601.631023783175
1905,LU_H_Demand,2050,2,15,15,6601.631023783175
1906,LU_H_Demand,2050,2,16,16,6601.631023783175
1907,LU_H_Demand,2050,2,17,17,-19804.893071349525
1908,LU_H_Demand,2050,2,18,18,6601.631023783175
1909,LU_H_Demand,2050,2,19,19,6601.631023783175
1910,LU_H_Demand,2050,2,20,20,6601.631023783175
1911,LU_H_Demand,2050,2,21,21,-19804.893071349525
1912,LU_H_Demand,2050,2,22,22,6601.631023783175
1913,LU_H_Demand,2050,2,23,23,6601.631023783175
1914,LU_H_Demand,2050,2,24,24,6601.631023783175
1915,LU_H_Demand,2050,3,1,1,-20253.441899528087
1916,LU_H_Demand,2050,3,2,2,6751.147299842695
1917,LU_H_Demand,2050,3,3,3,6751.147299842695
1918,LU_H_Demand,2050,3,4,4,6751.147299842695
1919,LU_H_Demand,2050,3,5,5,-20253.441899528087
1920,LU_H_Demand,2050,3,6,6,6751.147299842695
1921,LU_H_Demand,2050,3,7,7,6751.147299842695
1922,LU_H_Demand,2050,3,8,8,6751.147299842695
1923,LU_H_Demand,2050,3,9,9,-20253.441899528087
1924,LU_H_Demand,2050,3,10,10,6751.147299842695
1925,LU_H_Demand,2050,3,11,11,6751.147299842695
1926,LU_H_Demand,2050,3,12,12,6751.147299842695
1927,LU_H_Demand,2050,3,13,13,-20253.441899528087
1928,LU_H_Demand,2050,3,14,14,6751.147299842695
1929,LU_H_Demand,2050,3,15,15,6751.147299842695
1930,LU_H_Demand,2050,3,16,16,6751.147299842695
1931,LU_H_Demand,2050,3,17,17,-20253.441899528087
1932,LU_H_Demand,2050,3,18,18,6751.147299842695
1933,LU_H_Demand,2050,3,19,19,6751.147299842695
1934,LU_H_Demand,2050,3,20,20,6751.147299842695
1935,LU_H_Demand,2050,3,21,21,-20253.441899528087
1936,LU_H_Demand,2050,3,22,22,6751.147299842695
1937,LU_H_Demand,2050,3,23,23,6751.147299842695
1938,LU_H_Demand,2050,3,24,24,6751.147299842695
1939,LV_E_Demand,2050,1,1,4,-0.0
1940,LV_E_Demand,2050,1,5,8,-0.0
1941,LV_E_Demand,2050,1,9,12,-0.0
1942,LV_E_Demand,2050,1,13,16,-0.0
1943,LV_E_Demand,2050,1,17,20,-0.0
1944,LV_E_Demand,2050,1,21,24,-0.0
1945,LV_E_Demand,2050,2,1,4,-0.0
1946,LV_E_Demand,2050,2,5,8,-0.0
1947,LV_E_Demand,2050,2,9,12,-0.0
1948,LV_E_Demand,2050,2,13,16,-0.0
1949,LV_E_Demand,2050,2,17,20,-0.0
1950,LV_E_Demand,2050,2,21,24,-0.0
1951,LV_E_Demand,2050,3,1,4,-0.0
1952,LV_E_Demand,2050,3,5,8,-0.0
1953,LV_E_Demand,2050,3,9,12,-0.0
1954,LV_E_Demand,2050,3,13,16,-0.0
1955,LV_E_Demand,2050,3,17,20,-0.0
1956,LV_E_Demand,2050,3,21,24,-0.0
1957,LV_H_Demand,2050,1,1,1,-14691.665029122396
1958,LV_H_Demand,2050,1,2,2,4897.221676374132
1959,LV_H_Demand,2050,1,3,3,4897.221676374132
1960,LV_H_Demand,2050,1,4,4,4897.221676374132
1961,LV_H_Demand,2050,1,5,5,-14691.665029122396
1962,LV_H_Demand,2050,1,6,6,4897.221676374132
1963,LV_H_Demand,2050,1,7,7,4897.221676374132
1964,LV_H_Demand,2050,1,8,8,4897.221676374132
1965,LV_H_Demand,2050,1,9,9,-14691.665029122396
1966,LV_H_Demand,2050,1,10,10,4897.221676374132
1967,LV_H_Demand,2050,1,11,11,4897.221676374132
1968,LV_H_Demand,2050,1,12,12,4897.221676374132
1969,LV_H_Demand,2050,1,13,13,-14691.665029122396
1970,LV_H_Demand,2050,1,14,14,4897.221676374132
1971,LV_H_Demand,2050,1,15,15,4897.221676374132
1972,LV_H_Demand,2050,1,16,16,4897.221676374132
1973,LV_H_Demand,2050,1,17,17,-14691.665029122396
1974,LV_H_Demand,2050,1,18,18,4897.221676374132
1975,LV_H_Demand,2050,1,19,19,4897.221676374132
1976,LV_H_Demand,2050,1,20,20,4897.221676374132
1977,LV_H_Demand,2050,1,21,21,-14691.665029122396
1978,LV_H_Demand,2050,1,22,22,4897.221676374132
1979,LV_H_Demand,2050,1,23,23,4897.221676374132
1980,LV_H_Demand,2050,1,24,24,4897.221676374132
1981,LV_H_Demand,2050,2,1,1,-19804.893071349525
1982,LV_H_Demand,2050,2,2,2,6601.631023783175
1983,LV_H_Demand,2050,2,3,3,6601.631023783175
1984,LV_H_Demand,2050,2,4,4,6601.631023783175
1985,LV_H_Demand,2050,2,5,5,-19804.893071349525
1986,LV_H_Demand,2050,2,6,6,6601.631023783175
1987,LV_H_Demand,2050,2,7,7,6601.631023783175
1988,LV_H_Demand,2050,2,8,8,6601.631023783175
1989,LV_H_Demand,2050,2,9,9,-19804.893071349525
1990,LV_H_Demand,2050,2,10,10,6601.631023783175
1991,LV_H_Demand,2050,2,11,11,6601.631023783175
1992,LV_H_Demand,2050,2,12,12,6601.631023783175
1993,LV_H_Demand,2050,2,13,13,-19804.893071349525
1994,LV_H_Demand,2050,2,14,14,6601.631023783175
1995,LV_H_Demand,2050,2,15,15,6601.631023783175
1996,LV_H_Demand,2050,2,16,16,6601.631023783175
1997,LV_H_Demand,2050,2,17,17,-19804.893071349525
1998,LV_H_Demand,2050,2,18,18,6601.631023783175
1999,LV_H_Demand,2050,2,19,19,6601.631023783175
2000,LV_H_Demand,2050,2,20,20,6601.631023783175
2001,LV_H_Demand,2050,2,21,21,-19804.893071349525
2002,LV_H_Demand,2050,2,22,22,6601.631023783175
2003,LV_H_Demand,2050,2,23,23,6601.631023783175
2004,LV_H_Demand,2050,2,24,24,6601.631023783175
2005,LV_H_Demand,2050,3,1,1,-20253.441899528087
2006,LV_H_Demand,2050,3,2,2,6751.147299842695
2007,LV_H_Demand,2050,3,3,3,6751.147299842695
2008,LV_H_Demand,2050,3,4,4,6751.147299842695
2009,LV_H_Demand,2050,3,5,5,-20253.441899528087
2010,LV_H_Demand,2050,3,6,6,6751.147299842695
2011,LV_H_Demand,2050,3,7,7,6751.147299842695
2012,LV_H_Demand,2050,3,8,8,6751.147299842695
